Ticker,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
ADANIENT.NS,0.0012015239830952193,0.000458337984304955,0.00014970714578522342,0.00012930992340282993,0.00021710101662425604,0.00012760713250353672,0.00023729777284512178,0.000247529658374075,0.0002306103659427729,0.00014968237617739918,0.00019573530560113624,0.00010789708934961081,0.00010464138788959907,0.00015456935129319908,8.965846453341793e-05,0.00018289810781642104,0.00022540136600596582,0.00011203976217244769,0.0001396525290965366,0.00015361170064336245,0.00028767607782409873,8.852525126505202e-05,0.0002320426451118087,0.00024159862001943915,0.0001008482211881143,0.00011108324504922837,0.00026104618275391185,0.00015468181152838853,0.00019021155695600277,0.00018955907581284283,0.0001873454853162118,9.547008461320516e-05,0.00014757255687779076,0.0001827734952898375,0.0001151933529671185,0.00017826723744700118,0.00027032582035722055,0.00024705615181732727,0.00015638789632387595,0.0002181363076563148,0.0003082189839497888,0.00024978845853793546,9.409667497774334e-05,0.00013383233939841718,0.0001637141211948732,0.00018572017920242442,0.00019735582978653744,0.00010476540938410808
ADANIPORTS.NS,0.000458337984304955,0.0005674570640893919,0.00011419313601716519,0.00011122333313590096,0.0001816484853381534,0.00011277648536072225,0.00018184897270840538,0.00018943163526100444,0.0001775268535076439,0.00012304597403809835,0.0001493507258831965,9.306490281196699e-05,7.913512850278471e-05,0.00012163954285612342,7.267656403313075e-05,0.00014481596915990897,0.0001734856165566656,8.318325505153894e-05,0.00011978882756061155,0.00012744230297642584,0.00022466639645693618,6.862972735889928e-05,0.0001860758754463543,0.00018689978420860628,8.098050414031231e-05,9.901539996419613e-05,0.0002059622105212686,0.00013064960521303658,0.00016434856219062568,0.00014505848808801151,0.0001441968971951567,6.432540758804566e-05,0.00012028000382849756,0.00014042802102354668,8.801854141545821e-05,0.00014124908129524276,0.00021017739211683827,0.00019952061344886247,0.00010805248669355792,0.00016494559142070673,0.0002264622871045512,0.0001967450682239618,7.292861665547579e-05,0.00011988697422280282,0.000132627879955064,0.0001371404546659351,0.00015874691293769693,8.224017644790129e-05
APOLLOHOSP.NS,0.00014970714578522342,0.00011419313601716519,0.00043981486066850095,7.991337043339292e-05,0.00010602501288224685,7.51386379085531e-05,0.00012887007204220565,0.00014420712287980663,0.000118927373583639,6.37349411903636e-05,8.490998219154698e-05,7.994331791969994e-05,8.158862168540028e-05,6.356124102618534e-05,8.40213798228483e-05,9.882285074103542e-05,0.0001021414435402349,6.870503051935865e-05,6.799870115048547e-05,9.064225338543444e-05,0.0001361472075178795,6.540943001841866e-05,0.00010242972305880012,0.00011324723150835924,6.558016661221828e-05,6.246062530212351e-05,0.00010977948231113974,8.934328958951279e-05,9.308433415719863e-05,9.65231285176202e-05,9.128361769619968e-05,6.91019950089178e-05,5.681043075768939e-05,7.394317060858597e-05,4.8958214397751425e-05,8.27855228348268e-05,9.550771290488258e-05,0.00010499453879291238,9.168913047607787e-05,0.00011428835858832605,0.00012231920873353834,0.00010802334189357205,5.48962615263188e-05,9.309379447138957e-05,8.478870116300994e-05,0.00010477122112368481,0.00010362624798506505,7.486488620375687e-05
ASIANPAINT.NS,0.00012930992340282993,0.00011122333313590096,7.991337043339292e-05,0.00025944864698829303,0.00010507349249975436,7.851148331245638e-05,0.0001194662165076531,0.00012741012708756343,7.92473099111531e-05,7.07064551179233e-05,9.802569297501259e-05,8.724432091358795e-05,4.2513888378879125e-05,5.060019514452271e-05,5.168424994311785e-05,0.00011468611230836606,0.00010703131543181608,5.6792595179692716e-05,7.224631245779172e-05,9.064509256688348e-05,9.619576598486047e-05,9.190468987970102e-05,9.895015679557364e-05,0.0001194288064357593,6.014614766328135e-05,5.509822937670542e-05,0.00010048188722998074,9.187778744666874e-05,9.119238792353454e-05,9.565971993056762e-05,0.00011710586237751168,8.219498295953368e-05,5.3944960592029935e-05,4.545517520888479e-05,4.224429983251238e-05,9.082858841409636e-05,8.817040062993011e-05,0.00010486285388252214,5.295777028357564e-05,0.00010959823781378355,0.00011307526734682503,9.13136063369489e-05,5.1000241094183225e-05,6.753311045636268e-05,0.00010218997178299189,9.741750275821263e-05,0.00011950791889743723,5.513459801968981e-05
AXISBANK.NS,0.00021710101662425604,0.0001816484853381534,0.00010602501288224685,0.00010507349249975436,0.0004737553866591494,0.00011567671794572412,0.00021648417115390203,0.00022542811305670865,0.0001642515936422659,0.00010828598345347908,0.00015461619387327648,8.851945160305236e-05,7.599148894030901e-05,0.0001112647125574089,6.268387375083718e-05,0.00016575649707095794,0.00018266266583212855,7.355292225076368e-05,0.00014766412438171835,0.00012158600745780747,0.00022216920992846646,7.917806807737817e-05,0.0002978059028018405,0.0002879374638870413,8.534576204435137e-05,9.237024636622046e-05,0.00019826581020093587,0.00016403085085453666,0.00018434529283928297,0.00016366826102269983,0.000170800738419444,6.181541149188399e-05,0.0001124831282260755,0.00012645667615045377,8.365301580189005e-05,0.00013684039130921672,0.000265842160571014,0.00026656896818199363,8.899210188511196e-05,0.00014362854644220144,0.00022805251885352524,0.0001890872586263213,6.675388613001109e-05,0.00010507800709740221,0.00013740726992425407,0.00014367431516453918,0.00015827421384078625,8.004797519511309e-05
BAJAJ-AUTO.NS,0.00012760713250353672,0.00011277648536072225,7.51386379085531e-05,7.851148331245638e-05,0.00011567671794572412,0.00025600204462545185,0.00011523667931561031,0.0001262915355058727,7.955649042053174e-05,8.614035088841161e-05,9.294573751013518e-05,6.893535870858244e-05,5.6900058423265805e-05,6.538813885840689e-05,6.0519831789465486e-05,0.00013447731125653073,0.00011022841688514166,5.219962823985277e-05,8.504440275880921e-05,0.0001670701493994613,0.00013472247443609245,6.614177506438889e-05,0.00010503954364214586,0.0001334613257513806,5.606613595336362e-05,6.566336233313296e-05,0.00011441327882023557,9.035391879377944e-05,9.87392990933732e-05,0.00012739090152696724,0.00013275840226218953,5.230042342730726e-05,6.60054383916143e-05,8.95511287177295e-05,5.399511052890255e-05,8.9136387402429e-05,0.00010341227425570672,0.00011242174985626225,6.69425885307571e-05,9.479122330911341e-05,0.00015624235639485938,0.00010479489134787045,5.37369707162976e-05,5.622317791623353e-05,9.786323632910419e-05,9.437980393888345e-05,9.764486306642746e-05,6.020957874530902e-05
BAJAJFINSV.NS,0.00023729777284512178,0.00018184897270840538,0.00012887007204220565,0.0001194662165076531,0.00021648417115390203,0.00011523667931561031,0.0004686952200546725,0.00036370826102282523,0.0001631051165839111,0.0001142857430621777,0.00015877221762071914,0.00011313173326518753,6.407638655940036e-05,0.0001001664925278991,5.497736890222623e-05,0.00016662791506321482,0.00017492767820149476,6.913344435450385e-05,0.00013995680659649977,0.00012879032335998483,0.00020804849465430277,7.704743584969963e-05,0.00019639028136261762,0.0002566783304166314,8.004909538122315e-05,9.755706095991114e-05,0.00019306896610999833,0.00015509481561965302,0.00015487701573468673,0.00016105049600285086,0.00015854919135911886,7.133684029413763e-05,0.00010151910747445375,0.00011314579776729792,7.616973459623979e-05,0.0001337521197738054,0.00019218864968268657,0.00023823336185402284,9.317612429126552e-05,0.0001621261020579299,0.000204140111205577,0.0001837105067908586,6.435294592401716e-05,0.00010270662917036783,0.00014665926025784364,0.00015966164903051058,0.00015428480911914435,7.703013689826334e-05
BAJFINANCE.NS,0.000247529658374075,0.00018943163526100444,0.00014420712287980663,0.00012741012708756343,0.00022542811305670865,0.0001262915355058727,0.00036370826102282523,0.0005493848511091323,0.00017330359343142133,0.00011641913651825912,0.00015832921541317427,0.00012233494134308897,6.101536598172479e-05,9.748793736173909e-05,5.27014124684567e-05,0.00018949113908710063,0.0001742467230289434,7.061192921281026e-05,0.00015594407141539306,0.0001380105267138886,0.00019852178556279562,9.158409955638836e-05,0.0002129742343758455,0.0002721444960580918,9.286230024621546e-05,9.13207022243392e-05,0.00019505716324232173,0.00018142159992617948,0.00016101855835341504,0.0001715608289338525,0.0001814621364512752,7.614007395386965e-05,0.00010275663023353561,0.00011705167326769695,7.437794217682412e-05,0.00014170316904244204,0.0002091355884055358,0.0002812149214782386,8.962551991053437e-05,0.00017670652665632852,0.00022668542662294226,0.00017608833903358853,7.138923126872722e-05,0.0001088564275603611,0.00015186378295819716,0.0001789526221682765,0.00015957386234130298,7.688059406348042e-05
BEL.NS,0.0002306103659427729,0.0001775268535076439,0.000118927373583639,7.92473099111531e-05,0.0001642515936422659,7.955649042053174e-05,0.0001631051165839111,0.00017330359343142133,0.0005322749127786349,9.600390237775678e-05,0.00015943850155952539,7.766523505960187e-05,8.303058721539456e-05,0.00013797253129557387,5.542075825711245e-05,0.00014032224072668836,0.00015634714464490035,6.143537936274643e-05,8.660996779285922e-05,0.00010350168135135245,0.00020029449422118194,5.725522138208432e-05,0.00015441658844693302,0.0001471419151104318,5.730730667722471e-05,9.516960535068563e-05,0.00015900983448706476,9.416527111102899e-05,0.00015375653163608851,0.00013595826404351545,0.00013279133669132095,5.1311905886895435e-05,0.00012301777191283943,0.00016760365000452097,9.321017053586186e-05,0.00012300461728790145,0.00018179964895739928,0.00019603479273998798,9.211987352712813e-05,0.00015537186097826304,0.00022355668129044198,0.0001719337231147163,5.315284542828748e-05,8.858400300035222e-05,0.0001246413955637505,0.000120877533287043,0.0001302697627321424,6.142716076643564e-05
BHARTIARTL.NS,0.00014968237617739918,0.00012304597403809835,6.37349411903636e-05,7.07064551179233e-05,0.00010828598345347908,8.614035088841161e-05,0.0001142857430621777,0.00011641913651825912,9.600390237775678e-05,0.0003738477463110236,9.179597153959642e-05,5.129498413126585e-05,5.9942658789322156e-05,6.095358430314684e-05,4.162026453236286e-05,9.823900469100822e-05,0.00013349313265605386,5.924603216900649e-05,7.958569605948704e-05,8.996295800146839e-05,0.0001433698299210457,5.510331035576184e-05,0.00011361959968967477,0.00013109251101899686,6.239327277285797e-05,7.1122852201911e-05,0.0001283827389088421,7.415783840304626e-05,9.677780171684996e-05,0.00010068345710436393,9.24113199571524e-05,4.6090809996591136e-05,7.335500690576153e-05,8.657019322829173e-05,6.293566354010807e-05,9.352459130710619e-05,0.00011782800928021909,0.00012444218276272208,6.727713797946944e-05,9.86505201893492e-05,0.00013845975318946312,0.00010838461322585951,4.929401152577399e-05,6.488472976759557e-05,7.499624570366822e-05,8.11128766140094e-05,0.00010473902265708061,4.956591968543348e-05
BPCL.NS,0.00019573530560113624,0.0001493507258831965,8.490998219154698e-05,9.802569297501259e-05,0.00015461619387327648,9.294573751013518e-05,0.00015877221762071914,0.00015832921541317427,0.00015943850155952539,9.179597153959642e-05,0.0004551910958001857,7.781629501533619e-05,6.405326820171763e-05,0.00012727369426729872,6.291264343312149e-05,0.00012940952626747657,0.0001423315414069499,6.0149729769020864e-05,9.44293633320964e-05,0.00010408801397594609,0.00016803511884772826,6.981368926186565e-05,0.00013898725747543507,0.00015059826747010663,5.449650607707398e-05,9.15001145931216e-05,0.00015742989382232418,9.497976171536948e-05,0.00012348711000626474,0.00012444686068406342,0.00011822429054092278,5.6486991923600706e-05,0.00010600041665411656,0.00015965282147485858,8.845514619586118e-05,0.00012527553112195801,0.00016057821281429343,0.00014793730816184237,8.26379456477788e-05,0.00012849581521232143,0.00017868534249893068,0.00015409509089693249,4.721464749058128e-05,8.074164050347868e-05,0.00010173320977205359,0.00011657766391412449,0.00012875859102028778,6.305544363109015e-05
BRITANNIA.NS,0.00010789708934961081,9.306490281196699e-05,7.994331791969994e-05,8.724432091358795e-05,8.851945160305236e-05,6.893535870858244e-05,0.00011313173326518753,0.00012233494134308897,7.766523505960187e-05,5.129498413126585e-05,7.781629501533619e-05,0.000246411266111016,5.479365518372749e-05,4.801770242713602e-05,5.9307807726951527e-05,0.00010115050116528408,8.82644776198413e-05,5.373175287610872e-05,6.435189473025028e-05,8.263799105031864e-05,9.693979675978705e-05,9.93013437511058e-05,8.296853956019063e-05,0.00010462321549144407,5.5201459424724205e-05,5.915037675563286e-05,7.945629568602256e-05,7.667527580381487e-05,8.385190593541067e-05,7.900721482364226e-05,9.59714221617062e-05,9.454073975868205e-05,4.626220751567875e-05,5.8319177991336414e-05,3.269805295634171e-05,8.280766965815637e-05,8.211535965535359e-05,9.818589045111623e-05,6.29291368764085e-05,0.00011638068233509201,8.704906560989187e-05,8.841526520206617e-05,4.703920671494039e-05,6.850037489604213e-05,8.597576806234292e-05,8.360153290206544e-05,8.699549434863362e-05,5.1994986780184905e-05
CIPLA.NS,0.00010464138788959907,7.913512850278471e-05,8.158862168540028e-05,4.2513888378879125e-05,7.599148894030901e-05,5.6900058423265805e-05,6.407638655940036e-05,6.101536598172479e-05,8.303058721539456e-05,5.9942658789322156e-05,6.405326820171763e-05,5.479365518372749e-05,0.00028432957929988177,5.3700442383772834e-05,0.00011474957072367841,5.425020954045863e-05,8.368584719334027e-05,4.8821312179319144e-05,3.9155893845582816e-05,5.873454462705836e-05,0.00010554289268055727,4.787686357308141e-05,6.7376035127024e-05,7.148287166688891e-05,4.811479874167623e-05,4.959456258129289e-05,8.794591559805463e-05,5.327964900775791e-05,6.774674479939066e-05,8.262208442394849e-05,6.168053768927026e-05,4.03589324531135e-05,5.889656969083538e-05,6.705318689468309e-05,4.460108963954629e-05,5.293640652459387e-05,7.549208413038488e-05,6.0772971682361844e-05,0.00013465664945581205,9.105589804305065e-05,8.723638610282101e-05,8.220428319593525e-05,4.116265792880616e-05,6.00670719363578e-05,5.672073606651826e-05,4.778828104259473e-05,6.400826225363014e-05,5.0976909151782186e-05
COALINDIA.NS,0.00015456935129319908,0.00012163954285612342,6.356124102618534e-05,5.060019514452271e-05,0.0001112647125574089,6.538813885840689e-05,0.0001001664925278991,9.748793736173909e-05,0.00013797253129557387,6.095358430314684e-05,0.00012727369426729872,4.801770242713602e-05,5.3700442383772834e-05,0.0003387542032424148,5.260048802582298e-05,8.957684854972236e-05,0.00010308840522034525,6.315717613350446e-05,5.6444138612775165e-05,7.992038050912224e-05,0.00017988415366871615,3.252330716808189e-05,0.0001004868805355179,0.00011293501386206825,4.643735646330018e-05,7.605014928786849e-05,0.00014084858068794096,6.379826668130727e-05,9.688074163900036e-05,9.530892634627714e-05,8.307626930540515e-05,3.3759862831039296e-05,0.0001234579073283766,0.0001716943348136978,8.132029274278939e-05,9.533792011957818e-05,0.0001312339385450803,0.00011916418474111891,7.209406192878165e-05,8.406422831923124e-05,0.0001554430236680215,0.000145702437796337,4.6136045415775775e-05,6.623366653919253e-05,7.452549905891706e-05,7.544675971998375e-05,8.171250344260716e-05,6.394002923291786e-05
DRREDDY.NS,8.965846453341793e-05,7.267656403313075e-05,8.40213798228483e-05,5.168424994311785e-05,6.268387375083718e-05,6.0519831789465486e-05,5.497736890222623e-05,5.27014124684567e-05,5.542075825711245e-05,4.162026453236286e-05,6.291264343312149e-05,5.9307807726951527e-05,0.00011474957072367841,5.260048802582298e-05,0.00030228596903143665,5.27757189071679e-05,7.936565146506788e-05,4.703051904274195e-05,3.789136319825985e-05,6.223228318458431e-05,9.250908558712442e-05,5.790367178237875e-05,5.8993956270954026e-05,5.800259670389995e-05,5.462494374375368e-05,3.7605075812625576e-05,8.09051719469878e-05,4.760102123732452e-05,5.851034556628433e-05,6.265079079386737e-05,4.824493195381136e-05,5.0335944370989495e-05,4.5245100165365956e-05,5.737121863752004e-05,3.35296924594938e-05,6.71495334607569e-05,5.9612146946838505e-05,5.890079466700946e-05,0.00012712976580657332,7.509447785375674e-05,7.290222979257816e-05,7.697175874456661e-05,3.6120917005475426e-05,6.474254472805646e-05,3.9453821498809736e-05,4.962240853343591e-05,6.580487468117205e-05,5.9678946693751075e-05
EICHERMOT.NS,0.00018289810781642104,0.00014481596915990897,9.882285074103542e-05,0.00011468611230836606,0.00016575649707095794,0.00013447731125653073,0.00016662791506321482,0.00018949113908710063,0.00014032224072668836,9.823900469100822e-05,0.00012940952626747657,0.00010115050116528408,5.425020954045863e-05,8.957684854972236e-05,5.27757189071679e-05,0.0004170415989615356,0.00013895287002330068,6.210646020253647e-05,0.00011145831162711469,0.00014658181688733413,0.0001673365193034528,7.271573530264176e-05,0.00015407369756535472,0.00017538439855614355,5.711443529375021e-05,7.37835685528872e-05,0.00015116260861330064,0.00011776348185737856,0.00013276740065066103,0.0001668040538432403,0.00017966234187121916,5.960956448367301e-05,8.369514736003359e-05,9.18136525635194e-05,6.336262047081467e-05,0.00010903488070156938,0.00014655010270329662,0.00018807984189757513,7.558717600587436e-05,0.00013307606185450628,0.0002014425268740858,0.00014631456378083206,4.8993000269533016e-05,7.561423195516112e-05,0.00012604501226808575,0.00012136915074791863,0.00013509371790774492,5.308859882992757e-05
GRASIM.NS,0.00022540136600596582,0.0001734856165566656,0.0001021414435402349,0.00010703131543181608,0.00018266266583212855,0.00011022841688514166,0.00017492767820149476,0.0001742467230289434,0.00015634714464490035,0.00013349313265605386,0.0001423315414069499,8.82644776198413e-05,8.368584719334027e-05,0.00010308840522034525,7.936565146506788e-05,0.00013895287002330068,0.0003481782281684509,6.512319291906963e-05,0.00011425335245970945,0.00012341910754041073,0.00020856936139999118,7.504390002539812e-05,0.0001598432792563238,0.00018870305798856425,6.845806240138776e-05,8.781592636470547e-05,0.00019406055577303214,0.00011597829648116836,0.00015011053237352594,0.0001519255496683168,0.00014609067699988641,7.19580044981297e-05,0.00010095914342730753,0.00011863931143865046,8.444024380143314e-05,0.00011573606129137394,0.0001813090233510895,0.00018885711674219811,0.00011131192598501744,0.00014809200459752945,0.0002052874203367757,0.00018739564967082308,6.428055492376166e-05,9.549467302057676e-05,0.00012762014530393775,0.0001240837199071436,0.00019725186667169295,7.407245547805027e-05
HCLTECH.NS,0.00011203976217244769,8.318325505153894e-05,6.870503051935865e-05,5.6792595179692716e-05,7.355292225076368e-05,5.219962823985277e-05,6.913344435450385e-05,7.061192921281026e-05,6.143537936274643e-05,5.924603216900649e-05,6.0149729769020864e-05,5.373175287610872e-05,4.8821312179319144e-05,6.315717613350446e-05,4.703051904274195e-05,6.210646020253647e-05,6.512319291906963e-05,0.00029182721328509297,6.0162969062903535e-05,6.575025289830995e-05,0.00011687338161736541,5.583832996809745e-05,6.944776587577449e-05,7.839899402768527e-05,0.00016102588838906606,4.585338594374074e-05,9.766540516306053e-05,5.4724493763328266e-05,6.239861052998098e-05,7.31673941132299e-05,7.03671544643956e-05,5.2380416670649816e-05,5.734228969873358e-05,7.722669009550245e-05,4.444517083736987e-05,8.181731934000384e-05,6.326643694067536e-05,7.005570124658895e-05,5.9269679952662396e-05,8.037980158472347e-05,0.00010890637959556572,8.388295309705959e-05,0.00013594819912692943,0.00016053484504817707,5.978930462698648e-05,6.0121127953197194e-05,7.030828683700027e-05,0.00013843977945204644
HDFCBANK.NS,0.0001396525290965366,0.00011978882756061155,6.799870115048547e-05,7.224631245779172e-05,0.00014766412438171835,8.504440275880921e-05,0.00013995680659649977,0.00015594407141539306,8.660996779285922e-05,7.958569605948704e-05,9.44293633320964e-05,6.435189473025028e-05,3.9155893845582816e-05,5.6444138612775165e-05,3.789136319825985e-05,0.00011145831162711469,0.00011425335245970945,6.0162969062903535e-05,0.00020528878923381367,9.480340766628881e-05,0.00013638502090552933,5.703196265340983e-05,0.0001529483507935587,0.0001781391961404109,6.890890775128283e-05,6.717086421113178e-05,0.00011566500574110845,0.000146492951088737,0.00011757452876953881,0.00011069733318076253,0.00010599831604972964,4.7789057347507534e-05,6.388152397950255e-05,6.014856700439272e-05,5.494577521832255e-05,0.00010209637918525627,0.0001327213081671618,0.00015407484585864715,5.6691322282028846e-05,8.890109642817937e-05,0.0001315111042243806,0.00010818730917336276,5.631435497371945e-05,6.61437931468053e-05,9.321829550693128e-05,0.00010475022663041383,0.00010209384267137707,6.0190965047336095e-05
HEROMOTOCO.NS,0.00015361170064336245,0.00012744230297642584,9.064225338543444e-05,9.064509256688348e-05,0.00012158600745780747,0.0001670701493994613,0.00012879032335998483,0.0001380105267138886,0.00010350168135135245,8.996295800146839e-05,0.00010408801397594609,8.263799105031864e-05,5.873454462705836e-05,7.992038050912224e-05,6.223228318458431e-05,0.00014658181688733413,0.00012341910754041073,6.575025289830995e-05,9.480340766628881e-05,0.000313493984959947,0.0001478527890422739,7.059137014796493e-05,0.00012275692977605437,0.00015552232472736818,6.535863411590163e-05,7.333211625122839e-05,0.0001266027000901964,9.854165010355078e-05,0.00011335772772071558,0.00015111670487387893,0.00016079340119390875,5.588471547918048e-05,7.745780226592089e-05,9.371912774743051e-05,6.723365808723614e-05,9.667383528196408e-05,0.00011988593781135102,0.00014496488322958466,6.805154215970589e-05,0.00010543910549239338,0.00018458351743397416,0.00011215601852404497,6.253613236342633e-05,7.144132169495099e-05,0.00011279581934493454,0.00010774433391504669,0.00011178024002244679,7.046613653044747e-05
HINDALCO.NS,0.00028767607782409873,0.00022466639645693618,0.0001361472075178795,9.619576598486047e-05,0.00022216920992846646,0.00013472247443609245,0.00020804849465430277,0.00019852178556279562,0.00020029449422118194,0.0001433698299210457,0.00016803511884772826,9.693979675978705e-05,0.00010554289268055727,0.00017988415366871615,9.250908558712442e-05,0.0001673365193034528,0.00020856936139999118,0.00011687338161736541,0.00013638502090552933,0.0001478527890422739,0.0006397481189308484,7.285271174631881e-05,0.00022275357406874142,0.00022031036668692516,0.00011795117895943996,0.00011451724492894764,0.0003368966409841675,0.00013439594276224361,0.00019584814719649844,0.00018347948589415787,0.0001712734289202168,7.28148925646016e-05,0.00015428093756005224,0.00021910619071753456,0.00010654415578046347,0.0001611788672582797,0.0002472309363476638,0.00022911743215549334,0.00012897304503390312,0.00017906352276703862,0.000309803308359843,0.00038654195934073745,9.217738134279864e-05,0.00012778590527301952,0.00015284811968221406,0.00015098351618218344,0.00018422179441493264,0.00011566446794533405
HINDUNILVR.NS,8.852525126505202e-05,6.862972735889928e-05,6.540943001841866e-05,9.190468987970102e-05,7.917806807737817e-05,6.614177506438889e-05,7.704743584969963e-05,9.158409955638836e-05,5.725522138208432e-05,5.510331035576184e-05,6.981368926186565e-05,9.93013437511058e-05,4.787686357308141e-05,3.252330716808189e-05,5.790367178237875e-05,7.271573530264176e-05,7.504390002539812e-05,5.583832996809745e-05,5.703196265340983e-05,7.059137014796493e-05,7.285271174631881e-05,0.00020606628751338916,7.051326567449366e-05,9.893055579719901e-05,5.6654970760901796e-05,5.5644921282686564e-05,6.919546977924497e-05,7.11094286656767e-05,6.49174598386852e-05,6.418810062058724e-05,8.283445530261968e-05,9.002499321792798e-05,3.632190853840027e-05,4.4266488825790175e-05,2.9269127625439277e-05,7.025213280910032e-05,6.217283760473503e-05,6.81002437865537e-05,5.4580575140904157e-05,8.687101992126066e-05,6.789487322948255e-05,6.071355713654566e-05,5.1900611882832855e-05,5.994522663010262e-05,7.484502394813142e-05,6.550828657263262e-05,7.640906551168833e-05,5.212023806601371e-05
ICICIBANK.NS,0.0002320426451118087,0.0001860758754463543,0.00010242972305880012,9.895015679557364e-05,0.0002978059028018405,0.00010503954364214586,0.00019639028136261762,0.0002129742343758455,0.00015441658844693302,0.00011361959968967477,0.00013898725747543507,8.296853956019063e-05,6.7376035127024e-05,0.0001004868805355179,5.8993956270954026e-05,0.00015407369756535472,0.0001598432792563238,6.944776587577449e-05,0.0001529483507935587,0.00012275692977605437,0.00022275357406874142,7.051326567449366e-05,0.00041972009010001214,0.0002424143562527569,8.366207684279957e-05,9.748867946574761e-05,0.00019463176399421773,0.0001538346179409326,0.00017977224035170376,0.0001561430749331593,0.00015755743541719328,6.031324076348377e-05,0.0001103420654283072,0.00013253192217523482,8.901806937532656e-05,0.00013363873278565024,0.00029881797322438346,0.00024968268537604605,8.835990249877359e-05,0.00013563994190336667,0.0002195165272816314,0.00020525382141356403,6.436529235020154e-05,9.405404586151381e-05,0.00013119282714066453,0.00013723947793640922,0.0001630153812173546,7.574928848966056e-05
